date;club;country;elo
01/10/2000;Sociedad;ESP;176332
01/10/2000;Sp Gijon;ESP;158807
01/10/2000;Tenerife;ESP;160419
01/10/2000;U.Las Palmas;ESP;145854
01/10/2000;Valencia;ESP;192020
01/10/2000;Valladolid;ESP;177099
01/10/2000;Vallecano;ESP;173169
01/10/2000;Villarreal;ESP;165356
01/10/2000;Zaragoza;ESP;181965
15/10/2000;Alaves;ESP;178035
15/10/2000;Albacete;ESP;156115
15/10/2000;Ath Bilbao;ESP;178172
15/10/2000;Ath Madrid;ESP;166881
15/10/2000;Badajoz;ESP;155338
15/10/2000;Barcelona;ESP;186343
15/10/2000;Betis;ESP;168385
15/10/2000;Celta;ESP;181529
15/10/2000;Compostela;ESP;155870
15/10/2000;Cordoba;ESP;155672
15/10/2000;Eibar;ESP;157638
15/10/2000;Elche;ESP;154718
15/10/2000;Espanol;ESP;177267
15/10/2000;Extremadura;ESP;158404
15/10/2000;Ferrol;ESP;146649
15/10/2000;Getafe;ESP;148102
15/10/2000;Jaen;ESP;150219
15/10/2000;La Coruna;ESP;186385
15/10/2000;Las Palmas;ESP;164869
15/10/2000;Leganes;ESP;157863
15/10/2000;Levante;ESP;158301
15/10/2000;Lleida;ESP;157476
15/10/2000;Malaga;ESP;172012
15/10/2000;Mallorca;ESP;176912
15/10/2000;Murcia;ESP;148665
15/10/2000;Numancia;ESP;169653
15/10/2000;Osasuna;ESP;161692
15/10/2000;Oviedo;ESP;171111
15/10/2000;Real Madrid;ESP;190597
15/10/2000;Recreativo;ESP;154243
15/10/2000;Salamanca;ESP;160029
15/10/2000;Santander;ESP;173991
15/10/2000;Sevilla;ESP;165404
15/10/2000;Sociedad;ESP;174467
15/10/2000;Sp Gijon;ESP;157725
15/10/2000;Tenerife;ESP;159935
15/10/2000;U.Las Palmas;ESP;145096
15/10/2000;Valencia;ESP;191841
15/10/2000;Valladolid;ESP;176597
15/10/2000;Vallecano;ESP;174956
15/10/2000;Villarreal;ESP;166350
15/10/2000;Zaragoza;ESP;181066
01/11/2000;Alaves;ESP;180388
01/11/2000;Albacete;ESP;158174
01/11/2000;Ath Bilbao;ESP;176080
01/11/2000;Ath Madrid;ESP;167140
01/11/2000;Badajoz;ESP;155278
01/11/2000;Barcelona;ESP;186774
01/11/2000;Betis;ESP;169825
01/11/2000;Celta;ESP;180262
01/11/2000;Compostela;ESP;155009
01/11/2000;Cordoba;ESP;158307
01/11/2000;Eibar;ESP;156423
01/11/2000;Elche;ESP;153406
01/11/2000;Espanol;ESP;177030
01/11/2000;Extremadura;ESP;158773
01/11/2000;Ferrol;ESP;146553
01/11/2000;Getafe;ESP;149039
01/11/2000;Jaen;ESP;150625
01/11/2000;La Coruna;ESP;187114
01/11/2000;Las Palmas;ESP;167615
01/11/2000;Leganes;ESP;158270
01/11/2000;Levante;ESP;158690
01/11/2000;Lleida;ESP;155337
01/11/2000;Malaga;ESP;173145
01/11/2000;Mallorca;ESP;179317
01/11/2000;Murcia;ESP;150574
01/11/2000;Numancia;ESP;168608
01/11/2000;Osasuna;ESP;162233
01/11/2000;Oviedo;ESP;171789
01/11/2000;Real Madrid;ESP;191404
01/11/2000;Recreativo;ESP;154595
01/11/2000;Salamanca;ESP;160706
01/11/2000;Santander;ESP;173653
01/11/2000;Sevilla;ESP;162600
01/11/2000;Sociedad;ESP;173703
01/11/2000;Sp Gijon;ESP;159982
01/11/2000;Tenerife;ESP;161271
01/11/2000;U.Las Palmas;ESP;143385
01/11/2000;Valencia;ESP;192444
01/11/2000;Valladolid;ESP;176046
01/11/2000;Vallecano;ESP;175331
01/11/2000;Villarreal;ESP;166180
01/11/2000;Zaragoza;ESP;180184
15/11/2000;Alaves;ESP;179297
15/11/2000;Albacete;ESP;158769
15/11/2000;Ath Bilbao;ESP;175759
15/11/2000;Ath Madrid;ESP;165651
15/11/2000;Badajoz;ESP;155421
15/11/2000;Barcelona;ESP;185520
15/11/2000;Betis;ESP;169033
15/11/2000;Celta;ESP;180733
15/11/2000;Compostela;ESP;153849
15/11/2000;Cordoba;ESP;156636
15/11/2000;Eibar;ESP;156153
15/11/2000;Elche;ESP;154345
15/11/2000;Espanol;ESP;178244
15/11/2000;Extremadura;ESP;158313
15/11/2000;Ferrol;ESP;145798
15/11/2000;Getafe;ESP;149689
15/11/2000;Jaen;ESP;150219
15/11/2000;La Coruna;ESP;186684
15/11/2000;Las Palmas;ESP;166617
15/11/2000;Leganes;ESP;158144
15/11/2000;Levante;ESP;157553
15/11/2000;Lleida;ESP;156260
15/11/2000;Malaga;ESP;173082
15/11/2000;Mallorca;ESP;182306
15/11/2000;Murcia;ESP;150886
15/11/2000;Numancia;ESP;170396
15/11/2000;Osasuna;ESP;162327
15/11/2000;Oviedo;ESP;172666
15/11/2000;Real Madrid;ESP;187587
15/11/2000;Recreativo;ESP;155080
15/11/2000;Salamanca;ESP;161130
15/11/2000;Santander;ESP;173086
15/11/2000;Sevilla;ESP;162120
15/11/2000;Sociedad;ESP;173334
15/11/2000;Sp Gijon;ESP;159687
15/11/2000;Tenerife;ESP;164000
15/11/2000;U.Las Palmas;ESP;144254
15/11/2000;Valencia;ESP;190265
15/11/2000;Valladolid;ESP;175893
15/11/2000;Vallecano;ESP;175475
15/11/2000;Villarreal;ESP;168085
15/11/2000;Zaragoza;ESP;180949
01/12/2000;Alaves;ESP;177938
01/12/2000;Albacete;ESP;158767
01/12/2000;Ath Bilbao;ESP;176348
01/12/2000;Ath Madrid;ESP;165298
01/12/2000;Badajoz;ESP;155751
01/12/2000;Barcelona;ESP;185840
01/12/2000;Betis;ESP;168330
01/12/2000;Celta;ESP;180207
01/12/2000;Compostela;ESP;153875
01/12/2000;Cordoba;ESP;156737
01/12/2000;Eibar;ESP;158001
01/12/2000;Elche;ESP;152155
01/12/2000;Espanol;ESP;178142
01/12/2000;Extremadura;ESP;157988
01/12/2000;Ferrol;ESP;145028
01/12/2000;Getafe;ESP;151083
01/12/2000;Jaen;ESP;150055
01/12/2000;La Coruna;ESP;188053
01/12/2000;Las Palmas;ESP;168932
01/12/2000;Leganes;ESP;159328
01/12/2000;Levante;ESP;158521
01/12/2000;Lleida;ESP;155182
01/12/2000;Malaga;ESP;173672
01/12/2000;Mallorca;ESP;181910
01/12/2000;Murcia;ESP;151675
01/12/2000;Numancia;ESP;168708
01/12/2000;Osasuna;ESP;162758
01/12/2000;Oviedo;ESP;173750
01/12/2000;Real Madrid;ESP;189542
01/12/2000;Recreativo;ESP;157217
01/12/2000;Salamanca;ESP;161619
01/12/2000;Santander;ESP;172855
01/12/2000;Sevilla;ESP;164511
01/12/2000;Sociedad;ESP;173935
01/12/2000;Sp Gijon;ESP;158987
01/12/2000;Tenerife;ESP;165268
01/12/2000;U.Las Palmas;ESP;143696
01/12/2000;Valencia;ESP;191020
01/12/2000;Valladolid;ESP;175566
01/12/2000;Vallecano;ESP;175739
01/12/2000;Villarreal;ESP;167545
01/12/2000;Zaragoza;ESP;182198
15/12/2000;Alaves;ESP;179513
15/12/2000;Albacete;ESP;160432
15/12/2000;Ath Bilbao;ESP;177305
15/12/2000;Ath Madrid;ESP;165624
15/12/2000;Badajoz;ESP;157449
15/12/2000;Barcelona;ESP;186772
15/12/2000;Betis;ESP;169108
15/12/2000;Celta;ESP;180209
15/12/2000;Compostela;ESP;152258
15/12/2000;Cordoba;ESP;155870
15/12/2000;Eibar;ESP;158150
15/12/2000;Elche;ESP;153690
15/12/2000;Espanol;ESP;176864
15/12/2000;Extremadura;ESP;158888
15/12/2000;Ferrol;ESP;147128
15/12/2000;Getafe;ESP;150781
15/12/2000;Jaen;ESP;150421
15/12/2000;La Coruna;ESP;187759
15/12/2000;Las Palmas;ESP;167575
15/12/2000;Leganes;ESP;158776
15/12/2000;Levante;ESP;158699
15/12/2000;Lleida;ESP;154240
15/12/2000;Malaga;ESP;174443
15/12/2000;Mallorca;ESP;181888
15/12/2000;Murcia;ESP;153240
15/12/2000;Numancia;ESP;169443
15/12/2000;Osasuna;ESP;163442
15/12/2000;Oviedo;ESP;173587
15/12/2000;Real Madrid;ESP;191343
15/12/2000;Recreativo;ESP;157482
15/12/2000;Salamanca;ESP;160751
15/12/2000;Santander;ESP;173149
15/12/2000;Sevilla;ESP;164687
15/12/2000;Sociedad;ESP;173570
15/12/2000;Sp Gijon;ESP;161243
15/12/2000;Tenerife;ESP;164016
15/12/2000;U.Las Palmas;ESP;144714
15/12/2000;Valencia;ESP;191510
15/12/2000;Valladolid;ESP;175195
15/12/2000;Vallecano;ESP;178074
15/12/2000;Villarreal;ESP;169842
15/12/2000;Zaragoza;ESP;182203
01/01/2001;Alaves;ESP;180206
01/01/2001;Albacete;ESP;160134
01/01/2001;Ath Bilbao;ESP;177651
01/01/2001;Ath Madrid;ESP;166794
01/01/2001;Badajoz;ESP;158407
01/01/2001;Barcelona;ESP;187204
01/01/2001;Betis;ESP;170316
01/01/2001;Celta;ESP;178778
01/01/2001;Compostela;ESP;153676
01/01/2001;Cordoba;ESP;154223
01/01/2001;Eibar;ESP;157798
01/01/2001;Elche;ESP;152268
01/01/2001;Espanol;ESP;175753
01/01/2001;Extremadura;ESP;160936
01/01/2001;Ferrol;ESP;147689
01/01/2001;Getafe;ESP;150274
01/01/2001;Jaen;ESP;149029
01/01/2001;La Coruna;ESP;187201
01/01/2001;Las Palmas;ESP;167695
01/01/2001;Leganes;ESP;157295
01/01/2001;Levante;ESP;157809
01/01/2001;Lleida;ESP;154768
01/01/2001;Malaga;ESP;175006
01/01/2001;Mallorca;ESP;182545
01/01/2001;Murcia;ESP;151677
01/01/2001;Numancia;ESP;169618
01/01/2001;Osasuna;ESP;163968
01/01/2001;Oviedo;ESP;173588
01/01/2001;Real Madrid;ESP;192405
01/01/2001;Recreativo;ESP;158998
01/01/2001;Salamanca;ESP;162551
01/01/2001;Santander;ESP;172402
01/01/2001;Sevilla;ESP;164760
01/01/2001;Sociedad;ESP;171049
01/01/2001;Sp Gijon;ESP;160251
01/01/2001;Tenerife;ESP;163430
01/01/2001;U.Las Palmas;ESP;144562
01/01/2001;Valencia;ESP;191717
01/01/2001;Valladolid;ESP;175190
01/01/2001;Vallecano;ESP;177661
01/01/2001;Villarreal;ESP;171502
01/01/2001;Zaragoza;ESP;182546
15/01/2001;Alaves;ESP;178715
15/01/2001;Albacete;ESP;160137
15/01/2001;Ath Bilbao;ESP;178226
15/01/2001;Ath Madrid;ESP;165627
15/01/2001;Badajoz;ESP;158482
15/01/2001;Barcelona;ESP;188334
15/01/2001;Betis;ESP;170538
15/01/2001;Celta;ESP;176434
15/01/2001;Compostela;ESP;154802
15/01/2001;Cordoba;ESP;154476
15/01/2001;Eibar;ESP;158332
15/01/2001;Elche;ESP;151725
15/01/2001;Espanol;ESP;175623
15/01/2001;Extremadura;ESP;159144
15/01/2001;Ferrol;ESP;148821
15/01/2001;Getafe;ESP;150462
15/01/2001;Jaen;ESP;149262
15/01/2001;La Coruna;ESP;186986
15/01/2001;Las Palmas;ESP;169744
15/01/2001;Leganes;ESP;156902
15/01/2001;Levante;ESP;156999
15/01/2001;Lleida;ESP;154700
15/01/2001;Malaga;ESP;176575
15/01/2001;Mallorca;ESP;183164
15/01/2001;Murcia;ESP;153083
15/01/2001;Numancia;ESP;167872
15/01/2001;Osasuna;ESP;164383
15/01/2001;Oviedo;ESP;172524
15/01/2001;Real Madrid;ESP;193807
15/01/2001;Recreativo;ESP;158083
15/01/2001;Salamanca;ESP;161816
15/01/2001;Santander;ESP;171244
15/01/2001;Sevilla;ESP;166537
15/01/2001;Sociedad;ESP;169910
15/01/2001;Sp Gijon;ESP;160081
15/01/2001;Tenerife;ESP;162478
15/01/2001;U.Las Palmas;ESP;145159
15/01/2001;Valencia;ESP;190899
15/01/2001;Valladolid;ESP;175971
15/01/2001;Vallecano;ESP;178657
15/01/2001;Villarreal;ESP;171789
15/01/2001;Zaragoza;ESP;182829
01/02/2001;Alaves;ESP;177346
01/02/2001;Albacete;ESP;158655
01/02/2001;Ath Bilbao;ESP;178859
01/02/2001;Ath Madrid;ESP;165463
01/02/2001;Badajoz;ESP;157933
01/02/2001;Barcelona;ESP;189245
01/02/2001;Betis;ESP;171154
01/02/2001;Celta;ESP;176717
01/02/2001;Compostela;ESP;154087
01/02/2001;Cordoba;ESP;156334
01/02/2001;Eibar;ESP;159846
01/02/2001;Elche;ESP;151526
01/02/2001;Espanol;ESP;177806
01/02/2001;Extremadura;ESP;156871
01/02/2001;Ferrol;ESP;149396
01/02/2001;Getafe;ESP;149349
01/02/2001;Jaen;ESP;149301
01/02/2001;La Coruna;ESP;187993
01/02/2001;Las Palmas;ESP;169770
01/02/2001;Leganes;ESP;158345
01/02/2001;Levante;ESP;157736
01/02/2001;Lleida;ESP;154346
01/02/2001;Malaga;ESP;175701
01/02/2001;Mallorca;ESP;182018
01/02/2001;Murcia;ESP;152433
01/02/2001;Numancia;ESP;168781
01/02/2001;Osasuna;ESP;163954
01/02/2001;Oviedo;ESP;173484
01/02/2001;Real Madrid;ESP;195059
01/02/2001;Recreativo;ESP;157517
01/02/2001;Salamanca;ESP;163123
01/02/2001;Santander;ESP;168865
01/02/2001;Sevilla;ESP;165596
01/02/2001;Sociedad;ESP;171759
01/02/2001;Sp Gijon;ESP;160020
01/02/2001;Tenerife;ESP;163457
01/02/2001;U.Las Palmas;ESP;145157
01/02/2001;Valencia;ESP;188934
01/02/2001;Valladolid;ESP;177318
01/02/2001;Vallecano;ESP;177008
01/02/2001;Villarreal;ESP;172465
01/02/2001;Zaragoza;ESP;180604
15/02/2001;Alaves;ESP;177056
15/02/2001;Albacete;ESP;159489
15/02/2001;Ath Bilbao;ESP;178925
15/02/2001;Ath Madrid;ESP;166103
15/02/2001;Badajoz;ESP;158387
15/02/2001;Barcelona;ESP;187975
15/02/2001;Betis;ESP;171390
15/02/2001;Celta;ESP;177893
15/02/2001;Compostela;ESP;151079
15/02/2001;Cordoba;ESP;154348
15/02/2001;Eibar;ESP;159781
15/02/2001;Elche;ESP;152415
15/02/2001;Espanol;ESP;177690
15/02/2001;Extremadura;ESP;155361
15/02/2001;Ferrol;ESP;151404
15/02/2001;Getafe;ESP;148475
15/02/2001;Jaen;ESP;148679
15/02/2001;La Coruna;ESP;188695
15/02/2001;Las Palmas;ESP;170002
15/02/2001;Leganes;ESP;158258
15/02/2001;Levante;ESP;158184
15/02/2001;Lleida;ESP;152737
15/02/2001;Malaga;ESP;174629
15/02/2001;Mallorca;ESP;182817
15/02/2001;Murcia;ESP;153373
15/02/2001;Numancia;ESP;168382
15/02/2001;Osasuna;ESP;162672
15/02/2001;Oviedo;ESP;171399
15/02/2001;Real Madrid;ESP;194283
15/02/2001;Recreativo;ESP;158920
15/02/2001;Salamanca;ESP;162917
15/02/2001;Santander;ESP;170835
15/02/2001;Sevilla;ESP;165776
15/02/2001;Sociedad;ESP;171191
15/02/2001;Sp Gijon;ESP;160815
15/02/2001;Tenerife;ESP;164126
15/02/2001;U.Las Palmas;ESP;145628
15/02/2001;Valencia;ESP;189379
15/02/2001;Valladolid;ESP;177764
15/02/2001;Vallecano;ESP;176222
15/02/2001;Villarreal;ESP;174874
15/02/2001;Zaragoza;ESP;181003
01/03/2001;Alaves;ESP;180390
01/03/2001;Albacete;ESP;161781
01/03/2001;Ath Bilbao;ESP;180468
01/03/2001;Ath Madrid;ESP;168919
01/03/2001;Badajoz;ESP;160873
01/03/2001;Barcelona;ESP;189503
01/03/2001;Betis;ESP;171640
01/03/2001;Celta;ESP;179973
01/03/2001;Compostela;ESP;152304
01/03/2001;Cordoba;ESP;155585
01/03/2001;Eibar;ESP;161005
01/03/2001;Elche;ESP;154932
01/03/2001;Espanol;ESP;178717
01/03/2001;Extremadura;ESP;158393
01/03/2001;Ferrol;ESP;152489
01/03/2001;Getafe;ESP;149661
01/03/2001;Jaen;ESP;150237
01/03/2001;La Coruna;ESP;190582
01/03/2001;Las Palmas;ESP;170266
01/03/2001;Leganes;ESP;158289
01/03/2001;Levante;ESP;160046
01/03/2001;Lleida;ESP;153352
01/03/2001;Malaga;ESP;175866
01/03/2001;Mallorca;ESP;183916
01/03/2001;Murcia;ESP;156152
01/03/2001;Numancia;ESP;170074
01/03/2001;Osasuna;ESP;164729
01/03/2001;Oviedo;ESP;171017
01/03/2001;Real Madrid;ESP;196445
01/03/2001;Recreativo;ESP;161330
01/03/2001;Salamanca;ESP;164160
01/03/2001;Santander;ESP;173056
01/03/2001;Sevilla;ESP;168506
01/03/2001;Sociedad;ESP;172975
01/03/2001;Sp Gijon;ESP;160304
01/03/2001;Tenerife;ESP;164243
01/03/2001;U.Las Palmas;ESP;146410
01/03/2001;Valencia;ESP;192311
01/03/2001;Valladolid;ESP;179582
01/03/2001;Vallecano;ESP;179706
01/03/2001;Villarreal;ESP;176625
01/03/2001;Zaragoza;ESP;182155
15/03/2001;Alaves;ESP;182509
15/03/2001;Albacete;ESP;163321
15/03/2001;Ath Bilbao;ESP;180025
15/03/2001;Ath Madrid;ESP;170289
15/03/2001;Badajoz;ESP;160376
15/03/2001;Barcelona;ESP;189507
15/03/2001;Betis;ESP;170594
15/03/2001;Celta;ESP;181347
15/03/2001;Compostela;ESP;151229
15/03/2001;Cordoba;ESP;155013
15/03/2001;Eibar;ESP;161830
15/03/2001;Elche;ESP;154101
15/03/2001;Espanol;ESP;178527
15/03/2001;Extremadura;ESP;158225
15/03/2001;Ferrol;ESP;152796
15/03/2001;Getafe;ESP;150643
15/03/2001;Jaen;ESP;149751
15/03/2001;La Coruna;ESP;190304
15/03/2001;Las Palmas;ESP;169751
15/03/2001;Leganes;ESP;158610
15/03/2001;Levante;ESP;158812
15/03/2001;Lleida;ESP;152892
15/03/2001;Malaga;ESP;177838
15/03/2001;Mallorca;ESP;185029
15/03/2001;Murcia;ESP;155636
15/03/2001;Numancia;ESP;170313
15/03/2001;Osasuna;ESP;165524
15/03/2001;Oviedo;ESP;170572
15/03/2001;Real Madrid;ESP;195028
15/03/2001;Recreativo;ESP;161437
15/03/2001;Salamanca;ESP;163637
15/03/2001;Santander;ESP;172906
15/03/2001;Sevilla;ESP;167311
15/03/2001;Sociedad;ESP;173616
15/03/2001;Sp Gijon;ESP;161677
15/03/2001;Tenerife;ESP;164724
15/03/2001;U.Las Palmas;ESP;147195
15/03/2001;Valencia;ESP;193548
15/03/2001;Valladolid;ESP;177583
15/03/2001;Vallecano;ESP;176710
15/03/2001;Villarreal;ESP;175961
15/03/2001;Zaragoza;ESP;181196
01/04/2001;Alaves;ESP;182533
01/04/2001;Albacete;ESP;163499
01/04/2001;Ath Bilbao;ESP;180326
01/04/2001;Ath Madrid;ESP;169499
01/04/2001;Badajoz;ESP;159916
01/04/2001;Barcelona;ESP;189695
01/04/2001;Betis;ESP;168025
01/04/2001;Celta;ESP;183377
01/04/2001;Compostela;ESP;152452
01/04/2001;Cordoba;ESP;156561
01/04/2001;Eibar;ESP;160442
01/04/2001;Elche;ESP;153471
01/04/2001;Espanol;ESP;180451
01/04/2001;Extremadura;ESP;158451
01/04/2001;Ferrol;ESP;152117
01/04/2001;Getafe;ESP;150309
01/04/2001;Jaen;ESP;151028
01/04/2001;La Coruna;ESP;189206
01/04/2001;Las Palmas;ESP;171302
01/04/2001;Leganes;ESP;158860
01/04/2001;Levante;ESP;159404
01/04/2001;Lleida;ESP;153000
01/04/2001;Malaga;ESP;176151
01/04/2001;Mallorca;ESP;185819
01/04/2001;Murcia;ESP;154489
01/04/2001;Numancia;ESP;170425
01/04/2001;Osasuna;ESP;165601
01/04/2001;Oviedo;ESP;172226
01/04/2001;Real Madrid;ESP;194407
01/04/2001;Recreativo;ESP;163274
01/04/2001;Salamanca;ESP;161587
01/04/2001;Santander;ESP;172211
01/04/2001;Sevilla;ESP;168311
01/04/2001;Sociedad;ESP;173595
01/04/2001;Sp Gijon;ESP;161434
01/04/2001;Tenerife;ESP;165821
01/04/2001;U.Las Palmas;ESP;148151
01/04/2001;Valencia;ESP;191298
01/04/2001;Valladolid;ESP;177021
01/04/2001;Vallecano;ESP;175052
01/04/2001;Villarreal;ESP;176202
01/04/2001;Zaragoza;ESP;180895
15/04/2001;Alaves;ESP;183747
15/04/2001;Albacete;ESP;162440
15/04/2001;Ath Bilbao;ESP;177987
15/04/2001;Ath Madrid;ESP;169952
15/04/2001;Badajoz;ESP;157904
15/04/2001;Barcelona;ESP;189027
15/04/2001;Betis;ESP;168889
15/04/2001;Celta;ESP;183366
15/04/2001;Compostela;ESP;154028
15/04/2001;Cordoba;ESP;157245
15/04/2001;Eibar;ESP;159069
15/04/2001;Elche;ESP;152588
15/04/2001;Espanol;ESP;178817
15/04/2001;Extremadura;ESP;158578
15/04/2001;Ferrol;ESP;152074
15/04/2001;Getafe;ESP;149482
15/04/2001;Jaen;ESP;152814
15/04/2001;La Coruna;ESP;186282
15/04/2001;Las Palmas;ESP;169977
15/04/2001;Leganes;ESP;158985
15/04/2001;Levante;ESP;158735
15/04/2001;Lleida;ESP;152114
15/04/2001;Malaga;ESP;176804
15/04/2001;Mallorca;ESP;185695
15/04/2001;Murcia;ESP;152211
15/04/2001;Numancia;ESP;169021
15/04/2001;Osasuna;ESP;166397
15/04/2001;Oviedo;ESP;170837
15/04/2001;Real Madrid;ESP;194074
15/04/2001;Recreativo;ESP;162624
15/04/2001;Salamanca;ESP;159041
15/04/2001;Santander;ESP;172579
15/04/2001;Sevilla;ESP;166516
15/04/2001;Sociedad;ESP;174585
15/04/2001;Sp Gijon;ESP;162240
15/04/2001;Tenerife;ESP;165291
15/04/2001;U.Las Palmas;ESP;146485
15/04/2001;Valencia;ESP;191624
15/04/2001;Valladolid;ESP;174417
15/04/2001;Vallecano;ESP;174958
15/04/2001;Villarreal;ESP;175843
15/04/2001;Zaragoza;ESP;180377
01/05/2001;Alaves;ESP;183620
01/05/2001;Albacete;ESP;160184
01/05/2001;Ath Bilbao;ESP;179441
01/05/2001;Ath Madrid;ESP;167585
01/05/2001;Badajoz;ESP;158042
01/05/2001;Barcelona;ESP;186242
01/05/2001;Betis;ESP;170363
01/05/2001;Celta;ESP;183383
01/05/2001;Compostela;ESP;154381
01/05/2001;Cordoba;ESP;158854
01/05/2001;Eibar;ESP;158822
01/05/2001;Elche;ESP;151141
01/05/2001;Espanol;ESP;180611
01/05/2001;Extremadura;ESP;158247
01/05/2001;Ferrol;ESP;152903
01/05/2001;Getafe;ESP;151452
01/05/2001;Jaen;ESP;155630
01/05/2001;La Coruna;ESP;187131
01/05/2001;Las Palmas;ESP;170618
01/05/2001;Leganes;ESP;159491
01/05/2001;Levante;ESP;159676
01/05/2001;Lleida;ESP;150587
01/05/2001;Malaga;ESP;177762
01/05/2001;Mallorca;ESP;186845
01/05/2001;Murcia;ESP;155252
01/05/2001;Numancia;ESP;168462
01/05/2001;Osasuna;ESP;168979
01/05/2001;Oviedo;ESP;171541
01/05/2001;Real Madrid;ESP;195508
01/05/2001;Recreativo;ESP;163883
01/05/2001;Salamanca;ESP;159740
01/05/2001;Santander;ESP;173505
01/05/2001;Sevilla;ESP;167557
01/05/2001;Sociedad;ESP;175231
01/05/2001;Sp Gijon;ESP;160670
01/05/2001;Tenerife;ESP;166288
01/05/2001;U.Las Palmas;ESP;148638
01/05/2001;Valencia;ESP;191659
01/05/2001;Valladolid;ESP;174269
01/05/2001;Vallecano;ESP;174957
01/05/2001;Villarreal;ESP;177074
01/05/2001;Zaragoza;ESP;180211
15/05/2001;Alaves;ESP;183649
15/05/2001;Albacete;ESP;161923
15/05/2001;Ath Bilbao;ESP;177165
15/05/2001;Ath Madrid;ESP;169322
15/05/2001;Badajoz;ESP;157581
15/05/2001;Barcelona;ESP;186781
15/05/2001;Betis;ESP;168823
15/05/2001;Celta;ESP;183851
15/05/2001;Compostela;ESP;152702
15/05/2001;Cordoba;ESP;158539
15/05/2001;Eibar;ESP;159713
15/05/2001;Elche;ESP;152494
15/05/2001;Espanol;ESP;180862
15/05/2001;Extremadura;ESP;157763
15/05/2001;Ferrol;ESP;154398
15/05/2001;Getafe;ESP;149856
15/05/2001;Jaen;ESP;155648
15/05/2001;La Coruna;ESP;187345
15/05/2001;Las Palmas;ESP;170811
15/05/2001;Leganes;ESP;158631
15/05/2001;Levante;ESP;159417
15/05/2001;Lleida;ESP;149015
15/05/2001;Malaga;ESP;179401
15/05/2001;Mallorca;ESP;186396
15/05/2001;Murcia;ESP;154161
15/05/2001;Numancia;ESP;168431
15/05/2001;Osasuna;ESP;169200
15/05/2001;Oviedo;ESP;172269
15/05/2001;Real Madrid;ESP;191294
15/05/2001;Recreativo;ESP;164008
15/05/2001;Salamanca;ESP;158664
15/05/2001;Santander;ESP;173396
15/05/2001;Sevilla;ESP;167274
15/05/2001;Sociedad;ESP;176003
15/05/2001;Sp Gijon;ESP;161795
15/05/2001;Tenerife;ESP;164891
15/05/2001;U.Las Palmas;ESP;148523
15/05/2001;Valencia;ESP;191781
15/05/2001;Valladolid;ESP;174277
15/05/2001;Vallecano;ESP;174221
15/05/2001;Villarreal;ESP;175769
15/05/2001;Zaragoza;ESP;179667
01/06/2001;Alaves;ESP;180945
01/06/2001;Albacete;ESP;162212
01/06/2001;Ath Bilbao;ESP;175217
01/06/2001;Ath Madrid;ESP;169108
01/06/2001;Badajoz;ESP;157471
01/06/2001;Barcelona;ESP;186047
01/06/2001;Betis;ESP;169666
01/06/2001;Celta;ESP;183686
01/06/2001;Compostela;ESP;151735
01/06/2001;Cordoba;ESP;158411
01/06/2001;Eibar;ESP;158071
01/06/2001;Elche;ESP;153831
01/06/2001;Espanol;ESP;178839
01/06/2001;Extremadura;ESP;158481
01/06/2001;Ferrol;ESP;152849
01/06/2001;Getafe;ESP;149997
01/06/2001;Jaen;ESP;156848
01/06/2001;La Coruna;ESP;186354
01/06/2001;Las Palmas;ESP;170052
01/06/2001;Leganes;ESP;157721
01/06/2001;Levante;ESP;158857
01/06/2001;Lleida;ESP;148368
01/06/2001;Malaga;ESP;179228
01/06/2001;Mallorca;ESP;187637
01/06/2001;Murcia;ESP;152472
01/06/2001;Numancia;ESP;169632
01/06/2001;Osasuna;ESP;168126
01/06/2001;Oviedo;ESP;172740
01/06/2001;Real Madrid;ESP;192372
01/06/2001;Recreativo;ESP;162101
01/06/2001;Salamanca;ESP;159549
01/06/2001;Santander;ESP;173671
01/06/2001;Sevilla;ESP;168297
01/06/2001;Sociedad;ESP;177347
01/06/2001;Sp Gijon;ESP;161522
01/06/2001;Tenerife;ESP;164963
01/06/2001;U.Las Palmas;ESP;146791
01/06/2001;Valencia;ESP;191453
01/06/2001;Valladolid;ESP;175090
01/06/2001;Vallecano;ESP;172795
01/06/2001;Villarreal;ESP;176459
01/06/2001;Zaragoza;ESP;178732
15/06/2001;Alaves;ESP;179728
15/06/2001;Albacete;ESP;162999
15/06/2001;Ath Bilbao;ESP;173846
15/06/2001;Ath Madrid;ESP;170371
15/06/2001;Badajoz;ESP;156512
15/06/2001;Barcelona;ESP;186000
15/06/2001;Betis;ESP;169268
15/06/2001;Celta;ESP;184098
15/06/2001;Compostela;ESP;151136
15/06/2001;Cordoba;ESP;155529
15/06/2001;Eibar;ESP;155873
15/06/2001;Elche;ESP;154122
15/06/2001;Espanol;ESP;179231
15/06/2001;Extremadura;ESP;159546
15/06/2001;Ferrol;ESP;153711
15/06/2001;Getafe;ESP;149497
15/06/2001;Jaen;ESP;157661
15/06/2001;La Coruna;ESP;187533
15/06/2001;Las Palmas;ESP;169659
15/06/2001;Leganes;ESP;158042
15/06/2001;Levante;ESP;159807
15/06/2001;Lleida;ESP;148865
15/06/2001;Malaga;ESP;179666
15/06/2001;Mallorca;ESP;188853
15/06/2001;Murcia;ESP;152183
15/06/2001;Numancia;ESP;169143
15/06/2001;Osasuna;ESP;168955
